"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
0 0.10499153934959 3 25 "GO:0000009;GO:0000026;GO:0000033;GO:0001962;GO:0003980;GO:0004376;GO:0004576;GO:0004583;GO:0008755;GO:0008921;GO:0035250;GO:0016759;GO:0018715;GO:0018716;GO:0019112;GO:0018717;GO:0018718;GO:0019187;GO:0031278;GO:0033556;GO:0035496;GO:0042281;GO:0042283;GO:0045140;GO:0046920;GO:0046921;GO:0052638;GO:0052639;GO:0052640;GO:0052641;GO:0052757;GO:0033931;GO:0052824;GO:0080062" "dolichyl pyrophosphate Man9GlcNAc2 alpha-1,3-glucosyltransferase activity" 0.841332201988048
0 0.702980556043657 3 28 "GO:0000030" "mannosyltransferase activity" 1
0 0.904674873643961 2 13 "GO:0000049" "tRNA binding" 1
0 0.768737060863807 2 16 "GO:0000062" "fatty-acyl-CoA binding" 1
0 0.321198044034406 2 45 "GO:0000149" "SNARE binding" 1
0 1 3 8 "GO:0000175;GO:0016896;GO:0004532" "exoribonuclease activity, producing 5'-phosphomonoesters" 1
0 0.812013828194675 6 47 "GO:0000179;GO:0016433;GO:0008649;GO:0003880;GO:0051998;GO:0010340;GO:0004809;GO:0016423;GO:0008169;GO:0008172;GO:0008174;GO:0008425;GO:0030580;GO:0008650;GO:0016436;GO:0008988;GO:0009008;GO:0009019;GO:0009383;GO:0016434;GO:0016205;GO:0051995;GO:0016273;GO:0016274;GO:0016300;GO:0016426;GO:0016427;GO:0016428;GO:0016429;GO:0016435;GO:0018423;GO:0018707;GO:0019702;GO:0030792;GO:0034541;GO:0034807;GO:0034931;GO:0034933;GO:0043770;GO:0043776;GO:0043777;GO:0043780;GO:0043782;GO:0043791;GO:0043803;GO:0043827;GO:0043833;GO:0043834;GO:0043851;GO:0043852;GO:0051994;GO:0052624;GO:0052665;GO:0052666;GO:0052667;GO:0052735;GO:0070677;GO:0071424;GO:0080012" "carboxyl-O-methyltransferase activity" 1
0 0.717753695020212 2 7 "GO:0000217" "DNA secondary structure binding" 1
0 0.25072937605752 3 64 "GO:0000287" "magnesium ion binding" 1
0 1 2 5 "GO:0000400" "four-way junction DNA binding" 1
0 0.594809169853869 5 5 "GO:0000907;GO:0018602;GO:0034792;GO:0043734;GO:0052634;GO:0045543;GO:0052635" "sulfonate dioxygenase activity" 1
0 0.975603905301684 6 122 "GO:0000976;GO:0000977;GO:0001012" "transcription regulatory region sequence-specific DNA binding" 1
0 0.892357534498302 2 75 "GO:0000978;GO:0000987;GO:0001159" "core promoter proximal region sequence-specific DNA binding" 1
0 0.196073237742747 3 127 "GO:0000981" "sequence-specific DNA binding RNA polymerase II transcription factor activity" 0.913488495220085
0 0.0982232299255107 2 20 "GO:0000982" "RNA polymerase II core promoter proximal region sequence-specific DNA binding transcription factor activity" 0.819891127572666
