name	term	lev	seq	value
"regionalization"	GO:0003002	4	ENSDARG00000000857	3.070914120270277
"regionalization"	GO:0003002	4	ENSDARG00000002336	0.016833700314366554
"regionalization"	GO:0003002	4	ENSDARG00000002952	2.3392190981361276
"regionalization"	GO:0003002	4	ENSDARG00000003398	3.428377367441809
"regionalization"	GO:0003002	4	ENSDARG00000003399	0.24719224869869652
"regionalization"	GO:0003002	4	ENSDARG00000004078	0.201301293863622
"regionalization"	GO:0003002	4	ENSDARG00000004433	-0.2661137683979829
"regionalization"	GO:0003002	4	ENSDARG00000005284	0.17612904413780278
"regionalization"	GO:0003002	4	ENSDARG00000006514	-0.9869103631645383
"regionalization"	GO:0003002	4	ENSDARG00000006524	0.5807687257231842
"regionalization"	GO:0003002	4	ENSDARG00000007329	2.678728861949903
"regionalization"	GO:0003002	4	ENSDARG00000008279	0.748965816258397
"regionalization"	GO:0003002	4	ENSDARG00000008867	-0.5331714355071742
"regionalization"	GO:0003002	4	ENSDARG00000008886	-0.27610830524042046
"regionalization"	GO:0003002	4	ENSDARG00000008947	2.862418338399118
"regionalization"	GO:0003002	4	ENSDARG00000009170	1.8119600011391561
"regionalization"	GO:0003002	4	ENSDARG00000010124	1.3300311809383971
"regionalization"	GO:0003002	4	ENSDARG00000011473	-0.25775242527558856
"regionalization"	GO:0003002	4	ENSDARG00000011665	1.1304132336486128
"regionalization"	GO:0003002	4	ENSDARG00000011785	0.565552908557697
"regionalization"	GO:0003002	4	ENSDARG00000011863	2.659161189306593
"regionalization"	GO:0003002	4	ENSDARG00000012763	0.22802630867095589
"regionalization"	GO:0003002	4	ENSDARG00000012788	2.57811642216477
"regionalization"	GO:0003002	4	ENSDARG00000013168	-0.9889471999632531
"regionalization"	GO:0003002	4	ENSDARG00000013576	4.0814975588342035
"regionalization"	GO:0003002	4	ENSDARG00000014098	1.0494852529870844
"regionalization"	GO:0003002	4	ENSDARG00000014532	-0.21095591930217641
"regionalization"	GO:0003002	4	ENSDARG00000014722	0.8616323540558721
"regionalization"	GO:0003002	4	ENSDARG00000014986	3.342621126752456
"regionalization"	GO:0003002	4	ENSDARG00000015356	0.14047334792516544
"regionalization"	GO:0003002	4	ENSDARG00000015681	2.5159293595666847
"regionalization"	GO:0003002	4	ENSDARG00000015879	-2.219781310254386
"regionalization"	GO:0003002	4	ENSDARG00000016350	-0.02521470799334767
"regionalization"	GO:0003002	4	ENSDARG00000017121	-4.283807104126191
"regionalization"	GO:0003002	4	ENSDARG00000017821	0.21162147231169015
"regionalization"	GO:0003002	4	ENSDARG00000017917	0.6337544147385322
"regionalization"	GO:0003002	4	ENSDARG00000018179	0.14620791795418878
"regionalization"	GO:0003002	4	ENSDARG00000018643	0.8717383694123684
"regionalization"	GO:0003002	4	ENSDARG00000018693	1.0876801239250558
"regionalization"	GO:0003002	4	ENSDARG00000018907	0.9908802610296552
"regionalization"	GO:0003002	4	ENSDARG00000018968	2.9724362577929506
"regionalization"	GO:0003002	4	ENSDARG00000019335	0.9901918100942113
"regionalization"	GO:0003002	4	ENSDARG00000019362	0.5392842026078865
"regionalization"	GO:0003002	4	ENSDARG00000019728	2.075950733579004
"regionalization"	GO:0003002	4	ENSDARG00000019746	-0.9904241523311643
"regionalization"	GO:0003002	4	ENSDARG00000019815	-0.45865557781507676
"regionalization"	GO:0003002	4	ENSDARG00000019920	-2.5272008723140864
"regionalization"	GO:0003002	4	ENSDARG00000019995	-0.061076577989361364
"regionalization"	GO:0003002	4	ENSDARG00000020053	-0.648903200120606
"regionalization"	GO:0003002	4	ENSDARG00000020164	-2.8204260393955094
"regionalization"	GO:0003002	4	ENSDARG00000020219	0.6130354307578222
"regionalization"	GO:0003002	4	ENSDARG00000020884	-1.4421043626576895
"regionalization"	GO:0003002	4	ENSDARG00000021938	0.2095184844081153
"regionalization"	GO:0003002	4	ENSDARG00000022295	-4.552897746057017
"regionalization"	GO:0003002	4	ENSDARG00000022968	0.5475163113387111
"regionalization"	GO:0003002	4	ENSDARG00000023236	0.6451895213210103
"regionalization"	GO:0003002	4	ENSDARG00000024167	-1.8560966487941164
"regionalization"	GO:0003002	4	ENSDARG00000024844	0.09712311042469264
"regionalization"	GO:0003002	4	ENSDARG00000025372	1.219288992330582
"regionalization"	GO:0003002	4	ENSDARG00000025641	-0.02578395517596298
