delta.rank	pval	level	nseqs	term	name	p.adj
0	3.37544895871071e-6	4	7	GO:0001054	RNA polymerase I activity	2.53580603023142e-4
0	4.13590244622295e-34	2	356	GO:0003723	RNA binding	1.24283868509e-31
0	4.78457392184659e-4	3	41	GO:0003729	mRNA binding	0.0179720557939363
0	5.83831933586184e-44	2	142	GO:0003735	structural constituent of ribosome	3.50882992085297e-41
0	7.26668073725333e-6	2	31	GO:0003743	translation initiation factor activity	4.85252791454361e-4
0	0.00243606311351994	3	27	GO:0003899;GO:0034062	DNA-directed RNA polymerase activity	0.0770565226960781
0	0.00203915995078168	2	16	GO:0003954;GO:0008137;GO:0050136;GO:0016655	NADH dehydrogenase activity	0.0680852850233216
0	4.58565361262345e-5	4	16	GO:0004129;GO:0015002;GO:0016676;GO:0016675	oxidoreductase activity, acting on a heme group of donors, oxygen as acceptor	0.00196855558656192
0	2.6667045319744e-8	4	14	GO:0004298;GO:0070003	threonine-type peptidase activity	2.28955631959516e-6
0	1.71596194290384e-23	1	251	GO:0005198	structural molecule activity	3.43764375895069e-21
0	2.51204625163083e-5	2	51	GO:0008135	translation factor activity, nucleic acid binding	0.00150973979723013
0	4.12546316884265e-5	2	60	GO:0015078	hydrogen ion transmembrane transporter activity	0.00196855558656192
0	4.58565361262345e-5	2	16	GO:0017069	snRNA binding	0.00196855558656192
0	0.00313819229098514	2	24	GO:0019783	small conjugating protein-specific protease activity	0.0943026783441035
0	5.15436245252654e-9	3	24	GO:0019843	rRNA binding	6.1955436679369e-7
0	4.22715949242571e-4	2	8	GO:0031369	translation initiation factor binding	0.0169368190329857
0	0.00180579535312361	2	58	GO:0044822	poly(A) RNA binding	0.0638401768957229
0	1.80267987395904e-12	3	105	GO:0046982	protein heterodimerization activity	2.70852651062346e-10
0	8.5209189435163e-9	2	232	GO:0046983	protein dimerization activity	8.53512047508883e-7
0	4.16726612607566e-5	2	38	GO:0051082	unfolded protein binding	0.00196855558656192
